   	SALES_NO	SALES_SEQ	DIVISION_CODE	COMPANY_CODE	PRODUCT_CODE	PRODUCT_NAME	PRODUCT_UNIT	PRODUCT_ASSETS_TYPE	HS_CODE	PROD_DIVISION_CODE	QUANTITY	UNIT_PRICE	COUNT_UNIT	AMOUNT	AMOUNT_FOREIGN	CURRENCY	EXCHANGE_RATE	EXCHANGE_DATE	STANDARD	NET_WEIGHT	GROSS_WEIGHT	WEIGHT_UNIT	PREFERENCE_CRITERION	EXPORT_DECLARE_NO	EXPORT_DECLARE_DATE	COO_TYPE	COO_CERTIFY_NO	ORDER_NO	ORDER_SEQ	SALES_ORDER_NO	SALES_ORDER_SEQ	SP_COO_YN	SP_FILE_PATH	SP_FILE_NAME	SP_ORIGIN_FILE_NAME	FILE_NUMBER	BOM_STATUS	STATUS	BOM_YYYYMM	BOM_DIVISION_CODE	INTG_INTERFACE_TRANS_ID	CUSTOMER_ITEM_CODE	DELIVERY_CUSTOMER_CODE	DECISION_YN	INVOICE_HEADER_ID	INVOICE_LINE_ID	ATTRIBUTE01	ATTRIBUTE02	ATTRIBUTE03	ATTRIBUTE04	ATTRIBUTE05	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY	EXPORT_ACCEPT_DATE	EXPORT_DECLARE_SEQ	INVOICE_FOB_AMOUNT
71	95191638	11	PLS101	PLS100	4140714AB	FWD KR_KLEVIII GM 9BQX, 60010478B,HRB(B)	UN	P	870899	PLS101	37.0000000000	237580.0000000000	UN	8790460.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
72	95191638	10	PLS101	PLS100	4140708AJ	FWD E85 GM 9BQX KYO, 60010479, HRC	UN	P	870899	PLS101	786.0000000000	261750.0000000000	UN	205735500.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
73	95191640	10	PLS101	PLS100	4140713AB	FWD NA_LEVIII GM 9BQX, 60010474B,HP7(B)	UN	P	870899	PLS101	361.0000000000	265453.0000000000	UN	95828533.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
74	95187136	10	PLS101	PLS100	7570214AA	METALLIC SPACER D15 D19 H13,7	UN	R	870899	PLS101	4000.0000000000	300.0000000000	UN	1200000.0000000000																							0	1			94204		1000941									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
75	95187134	10	PLS101	PLS100	7110025AA	HDPE EXXON	KG	R	390120	PLS101	2040.0000000000	2000.0000000000	KG	4080000.0000000000																							0	1			94204		1000941									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
76	95187135	10	PLS101	PLS100	7110025AA	HDPE EXXON	KG	R	390120	PLS101	1360.0000000000	2000.0000000000	KG	2720000.0000000000																							0	1			94204		1000941									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
77	95187139	10	PLS101	PLS100	7110025AA	HDPE EXXON	KG	R	390120	PLS101	3400.0000000000	2000.0000000000	KG	6800000.0000000000																							0	1			94204		1000945									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
78	95193686	10	PLS101	PLS100	4149001AA	JKa 연료탱크 아쎄이	UN	P	870899	PLS101	108.0000000000	197046.0000000000	UN	21280968.0000000000																							0	1			94204		1001591									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
79	95187143	10	PLS101	PLS100	7320611AD	Plastic Fastener - TSBM WeldPad	UN	R	392690	PLS101	50000.0000000000	134.0000000000	UN	6700000.0000000000																							0	1			94204		1001828									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
80	95187142	10	PLS101	PLS100	7110025AA	HDPE EXXON	KG	R	390120	PLS101	6800.0000000000	2000.0000000000	KG	13600000.0000000000																							0	1			94204		1001828									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
81	95187039	18	PLS101	PLS100	4115763AM	FTA FWD NA_1TU_9BUX KYO, 60010556, HSC	UN	P	870899	PLS101	25.0000000000	255187.0000000000	UN	6379675.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
82	95187039	17	PLS101	PLS100	4115713AS	FTA AWD NA GMW 9BUX KYO, 60010559,HSG	UN	P	870899	PLS101	105.0000000000	278319.0000000000	UN	29223495.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
83	95187039	16	PLS101	PLS100	4115764AM	FTA AWD NA_1TU_ 9BUX KYO, 60010560, HSH	UN	P	870899	PLS101	94.0000000000	281560.0000000000	UN	26466640.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
84	95187039	15	PLS101	PLS100	4115752AS	FTA AWD KR GMW 9BUX KYO, 60010562, HSK	UN	P	870899	PLS101	1.0000000000	278225.0000000000	UN	278225.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
85	95187039	14	PLS101	PLS100	4140701AN	FWD NA_LEVIII GM 9BQX, 60010474, HP7	UN	P	870899	PLS101	12.0000000000	269247.0000000000	UN	3230964.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
86	95187039	13	PLS101	PLS100	4140708AJ	FWD E85 GM 9BQX KYO, 60010479, HRC	UN	P	870899	PLS101	93.0000000000	266441.0000000000	UN	24779013.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
87	95187039	12	PLS101	PLS100	4115768AJ	FTA FWD E85 GMW 9BUX KYO, 60010557, HSD	UN	P	870899	PLS101	11.0000000000	231208.0000000000	UN	2543288.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
88	95187039	11	PLS101	PLS100	4115769AJ	FTA FWD E85_1TU_9BUX KYO, 60010558, HSF	UN	P	870899	PLS101	25.0000000000	235242.0000000000	UN	5881050.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
89	95187039	10	PLS101	PLS100	4115709AS	FTA FWD NA GMW 9BUX KYO, 60010555,HSB	UN	P	870899	PLS101	66.0000000000	251918.0000000000	UN	16626588.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
90	95187038	11	PLS101	PLS100	4140713AB	FWD NA_LEVIII GM 9BQX, 60010474B,HP7(B)	UN	P	870899	PLS101	2.0000000000	265453.0000000000	UN	530906.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
91	95193834	10	PLS101	PLS100	4122626AA	FUEL TANK ASSY EUR KGM J140 HEV(J145)	UN	P	870899	PLS101	11.0000000000	215268.0000000000	UN	2367948.0000000000																							0	1			94204		1000928									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
92	95191637	11	PLS101	PLS100	4140703AE	TANK ASM-FUEL FWD GAS NA_KR	UN	H	870899	PLS101	1.0000000000	61349.0000000000	UN	61349.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
93	95191637	10	PLS101	PLS100	4115756AD	WELDED TANK KIT FWD NA GMW 9BUX KYO, A/S	UN	H	870899	PLS101	12.0000000000	40787.0000000000	UN	489444.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
94	95191639	10	PLS101	PLS100	4140703AE	TANK ASM-FUEL FWD GAS NA_KR	UN	H	870899	PLS101	23.0000000000	61349.0000000000	UN	1411027.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
95	95187038	15	PLS101	PLS100	4140713AB	FWD NA_LEVIII GM 9BQX, 60010474B,HP7(B)	UN	P	870899	PLS101	26.0000000000	265453.0000000000	UN	6901778.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
96	95187038	14	PLS101	PLS100	4140714AB	FWD KR_KLEVIII GM 9BQX, 60010478B,HRB(B)	UN	P	870899	PLS101	1.0000000000	237580.0000000000	UN	237580.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
97	95187038	13	PLS101	PLS100	4140708AJ	FWD E85 GM 9BQX KYO, 60010479, HRC	UN	P	870899	PLS101	11.0000000000	266441.0000000000	UN	2930851.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
98	95187038	12	PLS101	PLS100	4140708AJ	FWD E85 GM 9BQX KYO, 60010479, HRC	UN	P	870899	PLS101	254.0000000000	266441.0000000000	UN	67676014.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
99	95187137	10	PLS101	PLS100	7730135AA	RUBBER CUSHION SYMC SCR DIA 18.5 H 13.6	UN	R	401693	PLS101	4000.0000000000	150.0000000000	UN	600000.0000000000																							0	1			94204		1000941									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
100	95187038	10	PLS101	PLS100	4140714AB	FWD KR_KLEVIII GM 9BQX, 60010478B,HRB(B)	UN	P	870899	PLS101	13.0000000000	237580.0000000000	UN	3088540.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
101	95187037	16	PLS101	PLS100	4140701AN	FWD NA_LEVIII GM 9BQX, 60010474, HP7	UN	P	870899	PLS101	10.0000000000	269247.0000000000	UN	2692470.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
102	95187037	19	PLS101	PLS100	4140708AJ	FWD E85 GM 9BQX KYO, 60010479, HRC	UN	P	870899	PLS101	53.0000000000	266441.0000000000	UN	14121373.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
103	95187037	18	PLS101	PLS100	4115709AS	FTA FWD NA GMW 9BUX KYO, 60010555,HSB	UN	P	870899	PLS101	36.0000000000	251918.0000000000	UN	9069048.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
104	95187037	17	PLS101	PLS100	4115768AJ	FTA FWD E85 GMW 9BUX KYO, 60010557, HSD	UN	P	870899	PLS101	7.0000000000	231208.0000000000	UN	1618456.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
105	95187037	15	PLS101	PLS100	4115738AS	FTA FWD KR GMW 9BUX KYO, 60010561, HSJ	UN	P	870899	PLS101	1.0000000000	251918.0000000000	UN	251918.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
106	95187037	14	PLS101	PLS100	4115752AS	FTA AWD KR GMW 9BUX KYO, 60010562, HSK	UN	P	870899	PLS101	1.0000000000	278225.0000000000	UN	278225.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
107	95187037	13	PLS101	PLS100	4115764AM	FTA AWD NA_1TU_ 9BUX KYO, 60010560, HSH	UN	P	870899	PLS101	45.0000000000	281560.0000000000	UN	12670200.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
108	95187037	12	PLS101	PLS100	4115713AS	FTA AWD NA GMW 9BUX KYO, 60010559,HSG	UN	P	870899	PLS101	43.0000000000	278319.0000000000	UN	11967717.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
109	95187037	11	PLS101	PLS100	4115769AJ	FTA FWD E85_1TU_9BUX KYO, 60010558, HSF	UN	P	870899	PLS101	13.0000000000	235242.0000000000	UN	3058146.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
110	95187037	10	PLS101	PLS100	4115763AM	FTA FWD NA_1TU_9BUX KYO, 60010556, HSC	UN	P	870899	PLS101	20.0000000000	255187.0000000000	UN	5103740.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
111	95187036	15	PLS101	PLS100	4140708AJ	FWD E85 GM 9BQX KYO, 60010479, HRC	UN	P	870899	PLS101	283.0000000000	266441.0000000000	UN	75402803.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
112	95187036	14	PLS101	PLS100	4140714AB	FWD KR_KLEVIII GM 9BQX, 60010478B,HRB(B)	UN	P	870899	PLS101	1.0000000000	237580.0000000000	UN	237580.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
113	95187036	13	PLS101	PLS100	4140714AB	FWD KR_KLEVIII GM 9BQX, 60010478B,HRB(B)	UN	P	870899	PLS101	12.0000000000	237580.0000000000	UN	2850960.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
114	95187036	12	PLS101	PLS100	4140708AJ	FWD E85 GM 9BQX KYO, 60010479, HRC	UN	P	870899	PLS101	12.0000000000	266441.0000000000	UN	3197292.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
115	95187036	11	PLS101	PLS100	4140713AB	FWD NA_LEVIII GM 9BQX, 60010474B,HP7(B)	UN	P	870899	PLS101	2.0000000000	265453.0000000000	UN	530906.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
116	95187036	10	PLS101	PLS100	4140713AB	FWD NA_LEVIII GM 9BQX, 60010474B,HP7(B)	UN	P	870899	PLS101	36.0000000000	265453.0000000000	UN	9556308.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
117	95187041	19	PLS101	PLS100	4115738AS	FTA FWD KR GMW 9BUX KYO, 60010561, HSJ	UN	P	870899	PLS101	2.0000000000	251918.0000000000	UN	503836.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
118	95187041	18	PLS101	PLS100	4115752AS	FTA AWD KR GMW 9BUX KYO, 60010562, HSK	UN	P	870899	PLS101	2.0000000000	278225.0000000000	UN	556450.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
119	95187041	17	PLS101	PLS100	4115709AS	FTA FWD NA GMW 9BUX KYO, 60010555,HSB	UN	P	870899	PLS101	137.0000000000	251918.0000000000	UN	34512766.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
120	95187041	16	PLS101	PLS100	4115763AM	FTA FWD NA_1TU_9BUX KYO, 60010556, HSC	UN	P	870899	PLS101	85.0000000000	255187.0000000000	UN	21690895.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
121	95187041	15	PLS101	PLS100	4115713AS	FTA AWD NA GMW 9BUX KYO, 60010559,HSG	UN	P	870899	PLS101	245.0000000000	278319.0000000000	UN	68188155.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
122	95187041	14	PLS101	PLS100	4140701AN	FWD NA_LEVIII GM 9BQX, 60010474, HP7	UN	P	870899	PLS101	36.0000000000	269247.0000000000	UN	9692892.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
123	95187041	13	PLS101	PLS100	4115764AM	FTA AWD NA_1TU_ 9BUX KYO, 60010560, HSH	UN	P	870899	PLS101	171.0000000000	281560.0000000000	UN	48146760.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
124	95187041	12	PLS101	PLS100	4140708AJ	FWD E85 GM 9BQX KYO, 60010479, HRC	UN	P	870899	PLS101	240.0000000000	266441.0000000000	UN	63945840.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
125	95187041	11	PLS101	PLS100	4115768AJ	FTA FWD E85 GMW 9BUX KYO, 60010557, HSD	UN	P	870899	PLS101	22.0000000000	231208.0000000000	UN	5086576.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
126	95187041	10	PLS101	PLS100	4115769AJ	FTA FWD E85_1TU_9BUX KYO, 60010558, HSF	UN	P	870899	PLS101	72.0000000000	235242.0000000000	UN	16937424.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
127	95187040	15	PLS101	PLS100	4140714AB	FWD KR_KLEVIII GM 9BQX, 60010478B,HRB(B)	UN	P	870899	PLS101	2.0000000000	237580.0000000000	UN	475160.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
128	95187040	14	PLS101	PLS100	4140714AB	FWD KR_KLEVIII GM 9BQX, 60010478B,HRB(B)	UN	P	870899	PLS101	36.0000000000	237580.0000000000	UN	8552880.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
129	95187040	13	PLS101	PLS100	4140713AB	FWD NA_LEVIII GM 9BQX, 60010474B,HP7(B)	UN	P	870899	PLS101	71.0000000000	265453.0000000000	UN	18847163.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
130	95187040	12	PLS101	PLS100	4140708AJ	FWD E85 GM 9BQX KYO, 60010479, HRC	UN	P	870899	PLS101	27.0000000000	266441.0000000000	UN	7193907.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
131	95187040	11	PLS101	PLS100	4140708AJ	FWD E85 GM 9BQX KYO, 60010479, HRC	UN	P	870899	PLS101	638.0000000000	266441.0000000000	UN	169989358.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
132	95187040	10	PLS101	PLS100	4140713AB	FWD NA_LEVIII GM 9BQX, 60010474B,HP7(B)	UN	P	870899	PLS101	3.0000000000	265453.0000000000	UN	796359.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
133	95187042	18	PLS101	PLS100	4115763AM	FTA FWD NA_1TU_9BUX KYO, 60010556, HSC	UN	P	870899	PLS101	41.0000000000	255187.0000000000	UN	10462667.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
134	95187042	17	PLS101	PLS100	4115764AM	FTA AWD NA_1TU_ 9BUX KYO, 60010560, HSH	UN	P	870899	PLS101	120.0000000000	281560.0000000000	UN	33787200.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
135	95187042	16	PLS101	PLS100	4115713AS	FTA AWD NA GMW 9BUX KYO, 60010559,HSG	UN	P	870899	PLS101	112.0000000000	278319.0000000000	UN	31171728.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
136	95187042	15	PLS101	PLS100	4115709AS	FTA FWD NA GMW 9BUX KYO, 60010555,HSB	UN	P	870899	PLS101	101.0000000000	251918.0000000000	UN	25443718.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
137	95187042	14	PLS101	PLS100	4115738AS	FTA FWD KR GMW 9BUX KYO, 60010561, HSJ	UN	P	870899	PLS101	1.0000000000	251918.0000000000	UN	251918.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
138	95187042	13	PLS101	PLS100	4140708AJ	FWD E85 GM 9BQX KYO, 60010479, HRC	UN	P	870899	PLS101	134.0000000000	266441.0000000000	UN	35703094.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
139	95187042	12	PLS101	PLS100	4115769AJ	FTA FWD E85_1TU_9BUX KYO, 60010558, HSF	UN	P	870899	PLS101	43.0000000000	235242.0000000000	UN	10115406.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
140	95187042	11	PLS101	PLS100	4140701AN	FWD NA_LEVIII GM 9BQX, 60010474, HP7	UN	P	870899	PLS101	16.0000000000	269247.0000000000	UN	4307952.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
141	95187042	10	PLS101	PLS100	4115768AJ	FTA FWD E85 GMW 9BUX KYO, 60010557, HSD	UN	P	870899	PLS101	9.0000000000	231208.0000000000	UN	2080872.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
142	95187043	12	PLS101	PLS100	4140713AB	FWD NA_LEVIII GM 9BQX, 60010474B,HP7(B)	UN	P	870899	PLS101	31.0000000000	265453.0000000000	UN	8229043.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
143	95187043	11	PLS101	PLS100	4140708AJ	FWD E85 GM 9BQX KYO, 60010479, HRC	UN	P	870899	PLS101	351.0000000000	266441.0000000000	UN	93520791.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
144	95187043	10	PLS101	PLS100	4140714AB	FWD KR_KLEVIII GM 9BQX, 60010478B,HRB(B)	UN	P	870899	PLS101	19.0000000000	237580.0000000000	UN	4514020.0000000000																							0	1			94204		1000420									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
145	95187094	13	PLS101	PLS100	4131853AA	FUEL TANK ASSY HMC CN7 HEV PE DOM	UN	P	870899	PLS101	32.0000000000	163453.0000000000	UN	5230496.0000000000																							0	1			94204		1000929									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
146	95187094	12	PLS101	PLS100	4120905AB	QXK 완성품_31100 K2200_Q03_GEN GSL MPI	UN	P	870899	PLS101	14.0000000000	106655.0000000000	UN	1493170.0000000000																							0	1			94204		1000929									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
147	95187094	11	PLS101	PLS100	4120903AB	QXK 완성품_31100 K2000_Q01_EURO GSL MPI	UN	P	870899	PLS101	3.0000000000	110861.0000000000	UN	332583.0000000000																							0	1			94204		1000929									2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC	2026-02-12  9:57:20	PKG01_IF_LOAD.SALES_PROC			
